Table S4 Co-expression module assignments,,,,,,,,,,,,,,
gene_name,module,color,kME_pink,kME_blue,kME_grey,kME_yellow,kME_turquoise,kME_brown,kME_red,kME_black,kME_greenyellow,kME_green,kME_purple,kME_magenta
KIAA1328,turquoise,turquoise,-0.053663804,0.154840363,0.121397414,-0.06664759,0.155904937,-0.083629497,0.052470118,-0.018309025,0.024980642,-0.035686978,0.000583549,0.025234662
SYCP2,blue,blue,-0.009902548,0.138842136,0.052451995,0.018186583,0.061708783,-0.038315426,0.005016613,-0.006800826,0.010392231,-0.00951467,-0.020208794,-0.018768241
SLC20A2,brown,brown,-0.070277774,-0.014105803,-0.036262381,0.032785155,-0.113437872,0.24561217,0.068049875,-0.025528449,-0.030934033,0.020700476,0.113328247,-0.10988854
RNF144A,turquoise,turquoise,-0.039635326,0.160171888,0.224681327,-0.132849646,0.358262488,-0.199239215,-0.023241796,0.012077551,-0.080438685,0.045976405,0.062306806,0.044996523
CCDC88A,turquoise,turquoise,-0.007154838,-0.017007257,0.06976374,-0.001122258,0.125880848,-0.083398095,-0.064154457,0.140791062,0.024944579,0.076421814,-0.026944886,0.027685767
PTPRG-AS1,blue,blue,-0.030183118,0.106413014,0.093362658,-0.021101534,0.067799264,-0.015704887,0.002899344,-0.034304177,0.038409673,-0.030557917,0.012904775,-0.001326294
HIST1H2BN,blue,blue,-0.007912897,0.120016052,0.037186429,0.018390988,0.050742807,-0.064063247,-0.015136103,0.006106272,0.010376879,-0.006319402,-0.034584172,0.006947603
NECTIN3,green,green,-0.065337398,-0.017838904,0.129637168,-0.089487824,0.117030802,-0.012151658,-0.004318668,0.010816416,-0.0016065,0.158888573,0.102258908,0.05652378
NEK11,turquoise,turquoise,-0.005833411,0.161327392,0.115064749,0.001573964,0.156380502,-0.108624776,-0.035052089,0.040205885,0.050070578,0.053744225,-0.025837401,-1.71E-05
AUTS2,yellow,yellow,-0.054727063,0.033063155,-0.06159448,0.171680569,0.023625934,0.042300875,-0.056223001,0.059518678,0.163850515,-0.011844994,-0.108071943,-0.052493647
C2orf88,blue,blue,-0.006069688,0.216418595,0.096649928,-0.023698957,0.108405126,-0.060086615,-0.002713545,0.009195625,0.026569203,0.030264173,-0.010983251,-0.0220668
STX6,brown,brown,-0.025033744,-0.032480798,0.038994134,0.00945294,-0.019222611,0.07995616,0.018283257,-0.000540516,-0.007676063,0.012380111,0.025030445,0.002856505
RASSF5,greenyellow,greenyellow,-0.034738889,0.134772735,0.034038106,-0.010680211,-0.037331812,0.06495197,0.065622358,0.018950005,0.238968827,-0.039352696,-0.087102464,-0.021028139
NDRG3,turquoise,turquoise,-0.008440754,0.108904607,0.104743427,-0.032115693,0.131023561,-0.104258626,-0.046760071,0.014433916,0.011349761,0.044004971,-0.033722424,0.006688845
POLR3B,blue,blue,-0.020354262,0.1526759,0.1158163,-0.020346803,0.167130433,-0.111598609,-0.052793141,0.003510835,0.044845313,0.028660322,-0.049790205,0.00323423
ST3GAL5,turquoise,turquoise,-0.027362843,0.051480034,0.143703893,-0.054442363,0.213797897,-0.159251811,-0.088930608,0.005412537,0.119860742,-0.002865937,-0.097859793,0.010763047
OTULINL,brown,brown,-0.011980547,-0.001270589,0.033277143,-0.009920012,-0.019304106,0.043888257,0.009599366,-0.004148019,0.022274475,0.002657499,0.013647932,-0.015882841
COLGALT1,green,green,-0.04143779,-0.020992783,0.122446827,-0.036646596,0.060302217,0.018542991,-0.001870465,-0.013592675,0.018186503,0.109939325,0.052573691,0.030815364
STXBP5,turquoise,turquoise,-0.037969254,0.052460802,0.123103206,-0.009978647,0.224984845,-0.142816554,-0.033665021,0.039268099,0.012573259,0.046190695,-0.004027324,0.04222092
MSANTD3,brown,brown,-0.020625739,0.023523876,-0.069717919,0.109066921,-0.153638906,0.196536725,0.108398374,0.006774533,-0.034206299,-0.032226375,0.030247873,-0.094899843
CYLD,yellow,yellow,-0.056990872,-0.068275503,-0.055025166,0.153482594,-0.114507726,0.171108576,0.101954985,-0.01278907,-0.044293716,-0.019027025,0.058352679,0.024403112
CCDC125,turquoise,turquoise,0.006743472,0.092601192,0.084880098,-0.026896624,0.126160752,-0.105992838,-0.056142396,0.011582835,0.045155635,0.031834089,-0.044595188,-0.00129859
SLX4IP,turquoise,turquoise,-0.016874739,0.057370916,0.087094217,0.020031512,0.144825111,-0.098755938,-0.057563489,0.020527776,0.040477918,0.056450401,-0.022011259,0.026812362
ZFY,brown,brown,-0.027229139,-0.036736374,0.027720567,0.0080843,-0.032359375,0.10754705,-0.000948539,0.000224827,0.037733598,0.027735541,0.019796392,-0.043379628
MBD5,turquoise,turquoise,-0.008799394,0.087758731,0.095427075,-0.022290954,0.21914448,-0.146712966,0.014984206,-0.005383993,-0.034249161,-0.016939826,0.008004816,0.056845225
C12orf60,blue,blue,-0.004334637,0.117518409,0.042781284,0.016077041,0.068756368,-0.07193879,-0.063618868,0.006808253,0.007335968,0.029560676,-0.057531936,-0.017406496
LINC01278,turquoise,turquoise,-0.019757923,0.042817075,0.09739316,0.026563207,0.191469686,-0.121439183,-0.087175938,0.034495493,0.058127254,0.07169331,-0.054631768,-0.00868115
YAP1,red,red,-0.066264252,0.093670657,0.086520692,-0.019551592,0.064601712,-0.0073066,0.132532254,0.021843597,-0.035120574,0.023693687,0.105474214,0.058790885
ATXN7L1,blue,blue,-0.039572905,0.110537474,0.06978132,-0.014045599,0.090021689,-0.000553528,0.076113862,-0.022984859,0.008473192,-0.040207432,0.007615181,-0.012933157
NUDT4,magenta,magenta,-0.055657826,-0.043988454,0.064920733,-0.032595422,0.005076405,0.011180586,0.111852365,0.008918464,-0.077272269,0.017624867,0.14109737,0.278345376
AL592295.3,red,red,-0.027890099,0.041554142,0.050646023,-0.038662482,0.002832058,0.00924651,0.145578441,-0.024553662,-0.018030028,-0.029227586,0.055352346,0.058142347
ITGA11,turquoise,turquoise,-0.048813232,0.102739952,0.21965379,-0.115615543,0.26110464,-0.169678759,-0.071380219,-0.05231987,0.235836286,0.058276897,-0.078817559,0.010193886
AL117190.2,purple,purple,-0.059115723,-0.103390612,0.040364241,-0.038524215,-0.050316614,0.109233718,0.116793358,-0.011326854,-0.016485126,0.008871284,0.219840716,0.09173572
LZTFL1,blue,blue,0.003853389,0.15977899,0.088233349,-0.00520703,0.109475858,-0.079078434,-0.036305424,0.027944361,0.038623898,0.036593773,-0.032847766,-0.00975643
AC104806.2,turquoise,turquoise,-0.024594285,0.136545379,0.128908369,-0.011571516,0.17505981,-0.098154297,0.015925362,-0.001285966,-0.007630885,0.038164939,0.035946441,0.017791206
RNF214,blue,blue,-0.018607123,0.230085299,0.107554047,-0.023753456,0.108088146,-0.074358133,-0.00960854,-0.001729331,0.050332582,-0.021008627,-0.05421713,-0.046709898
FOXC1,yellow,yellow,-0.002967598,-0.031815876,-0.116830658,0.351167087,-0.144909988,0.121829621,-0.004202271,0.018412687,0.030214366,-0.037346504,-0.068963822,-0.044948699
FSIP1,brown,brown,-0.023527344,0.018767623,0.023991004,-0.014542967,-0.031234347,0.061437782,0.0252868,-0.004975369,0.038923859,-0.009184316,0.010107421,-0.006722619
ACYP2,turquoise,turquoise,-0.051249594,0.125341789,0.096468479,0.009004283,0.168665407,-0.072801644,0.003090238,-0.009186967,0.016459759,0.01694069,-0.006401027,0.005510987
RHBDL3,brown,brown,-0.033550142,-0.01433869,0.010632067,-0.023630187,-0.052944482,0.087761741,0.095390532,-0.012106167,-0.036261358,-0.009567364,0.086016604,-0.00089048
GALC,turquoise,turquoise,-0.015725283,0.068351619,0.141465362,-0.02224797,0.162567011,-0.091501713,-0.058640204,-0.001306244,0.054204473,0.064453861,-0.023264142,0.002606621
AC020611.2,brown,brown,-0.026265566,0.014606319,0.043301678,-0.034691704,-0.013071958,0.104448913,-0.003239654,-0.028371937,0.017915608,0.010229194,0.033070895,-0.061425767
USP49,blue,blue,-0.021246848,0.18883429,0.071795203,-0.013320265,0.064121128,-0.018669611,0.069255817,-0.003658422,-0.019218482,-0.029463517,-0.005878342,-0.034590965
AC097460.1,blue,blue,-0.008469387,0.07852319,0.027873568,0.042029821,0.053049184,-0.036180826,0.003411886,-0.00717342,0.021995558,-0.017295149,-0.026243081,0.004519788
NID1,turquoise,turquoise,-0.084579736,0.056722235,0.249762762,-0.163568627,0.249963527,-0.126912464,0.026637783,-0.039505739,0.048969775,0.157447955,0.136864239,0.154052896
TNFRSF19,turquoise,turquoise,-0.008407407,0.00807168,0.106981426,-0.018969455,0.206123234,-0.137417654,-0.105388849,0.130973487,-0.008634144,0.1005903,-0.011075795,0.011199651
ST3GAL3,blue,blue,-0.023027713,0.179689985,0.064604245,0.037004227,0.104795437,-0.051334933,-0.021483485,-0.00521112,0.035594274,-0.013180853,-0.05973469,-0.048125008
IFI16,red,red,-0.079452861,0.178470125,0.082490564,-0.161607329,-0.125597071,0.156909161,0.426510955,-0.110141547,-0.051342868,-0.115444556,0.271596833,0.073759747
AC243964.3,blue,blue,-0.003237163,0.092747066,0.037225531,-0.014931502,-0.012080727,0.026720266,0.080040189,-0.012380238,0.017240154,-0.04356117,0.006260705,-0.002993081
MIPEP,turquoise,turquoise,-0.011121167,0.034397188,0.078337612,0.013003083,0.137631243,-0.084469039,-0.07695599,0.020450114,0.022170151,0.057276113,-0.039520327,0.002535105
ADAMTSL4-AS1,magenta,magenta,0.012402436,0.185496676,0.061732863,-0.047915456,0.088551923,-0.146592393,0.176814784,-0.016318864,-0.054928906,-0.06144666,0.050030723,0.294201303
PTGIR,brown,brown,-0.021997107,-0.044850935,0.032410401,-0.045665355,-0.050198935,0.112557406,0.086806876,-0.027755644,-0.06271668,-0.024849289,0.096287883,-0.02243115
HSPA12A,brown,brown,-0.076296174,-0.043592797,0.040592108,-0.004795804,-0.05293499,0.149381385,0.115009055,-0.039194376,0.030980295,0.019451071,0.117074268,0.026453612
ORC5,turquoise,turquoise,-0.004846975,0.002747393,0.099892028,-0.025837353,0.208826688,-0.155464492,-0.122263256,0.010492936,0.02973317,0.051856175,-0.07512004,-0.004280948
CHST7,brown,brown,-0.034955092,-0.05251928,-0.01839975,-0.021768137,-0.142261103,0.238748003,0.014708386,-0.045389646,0.06829814,-0.04581663,0.022782044,-0.116415108
AC012063.1,blue,blue,-0.016365954,0.098471601,0.041886561,-0.012405811,0.044130979,-0.01907794,0.011691613,-0.009078055,0.02536739,-0.015385542,-0.012358051,-0.017947099
KIF1BP,blue,blue,-0.035041437,0.252253215,0.059780796,0.010607273,0.023040766,0.018340879,0.084663172,-0.02272921,0.034472219,-0.051371149,-0.023437476,-0.034612755
ARID4A,turquoise,turquoise,-0.01896673,0.037970842,0.132165498,-0.033250866,0.17457624,-0.154005003,-0.039737887,0.024249785,0.019302453,0.010938668,-0.043299062,0.119953556
AC005759.1,blue,blue,-0.019184694,0.277626543,0.06589283,-0.03169681,0.037352204,-0.005710095,0.153340375,-0.012088217,-0.062680321,-0.050459436,0.029111019,-0.009764658
RFLNB,black,black,0.01564482,0.018541703,0.015121269,-0.017403145,0.020618957,-0.029447326,-0.043035003,0.37219671,-0.028627085,0.102545743,-0.008836651,-0.008301425
PTPN6,blue,blue,-0.007717733,0.299949771,0.05053772,-0.006648173,0.067743018,-0.070164742,0.081056117,-0.001290628,-0.014056348,-0.057432224,-0.051660562,-0.017725951
LAMB1,green,green,-0.075745484,0.031276045,0.192105482,-0.090667093,0.164882101,0.022682649,0.031837325,-0.002803707,-0.121332938,0.355124823,0.248621156,0.013477525
AP002518.2,blue,blue,-0.044276515,0.29479261,0.155120554,-0.091546331,0.101455684,-0.091472653,0.231738118,-0.007042666,0.001887321,-0.084955696,0.072993132,0.14279777
PTPN4,turquoise,turquoise,-0.02431085,0.045477022,0.099763913,0.01194684,0.17834233,-0.10539355,-0.058310654,0.015067905,0.033011275,0.013167407,-0.055048735,0.026843038
LCOR,turquoise,turquoise,-0.04616791,0.103442106,0.145779947,-0.067806497,0.201328134,-0.136321886,0.010789363,0.01707462,0.029374767,0.024570491,0.002216116,0.088159031
BMP2,brown,brown,-0.069328273,-0.074663603,-0.000973456,-0.001446691,-0.150239918,0.290817441,0.17632128,-0.040088775,-0.097568335,0.008167636,0.222376145,-0.007674034
IFT88,turquoise,turquoise,-0.002253341,0.045647135,0.096415052,-0.026575842,0.187118492,-0.156074922,-0.098129378,0.040068556,0.007199893,0.035857063,-0.062503228,-0.000551631
AFAP1L2,blue,blue,-0.016841832,0.224766896,0.068509508,-0.011558514,0.060664712,-0.042373226,-0.051586095,0.008377232,0.145421786,0.016294595,-0.070040309,-0.054180771
CBR4,turquoise,turquoise,-0.025660659,0.142955073,0.138497816,-0.007240937,0.226554939,-0.156142566,-0.067497988,0.029518372,0.019230651,0.045467043,-0.035266138,0.002427592
SNAPC1,yellow,yellow,0.032093727,0.016519831,-0.007398567,0.189424714,0.005214609,-0.010757668,-0.051539756,0.035395878,0.012310641,0.005335829,-0.060746107,-0.025968946
DOCK11,turquoise,turquoise,-0.02216978,0.03066932,0.130834315,-0.067793344,0.187384103,-0.120077727,-0.082689403,0.085230748,0.090412043,0.079122909,-0.026397331,0.034534891
KLHL20,turquoise,turquoise,-0.020070941,0.09898714,0.11886663,-0.022384874,0.137388429,-0.083098136,-0.012939704,-0.001684506,0.0396479,0.027205716,-0.021273668,0.006671482
VRK1,turquoise,turquoise,-0.014213183,0.017190721,0.066257305,-0.004013389,0.096013906,-0.059203432,-0.034861969,0.014316936,0.003922042,0.031492427,-0.019142863,0.006258703
TBL1XR1,turquoise,turquoise,-0.017074935,0.107588423,0.119861591,0.008187448,0.268987705,-0.209477847,-0.107754662,0.034997764,0.026906833,0.001541418,-0.107047078,0.031047226
NIPSNAP2,turquoise,turquoise,-0.020483154,0.023524761,0.123535407,-0.026651039,0.167958499,-0.114139493,-0.097225158,0.014353907,0.048040579,0.055071275,-0.050778822,-0.014353163
AC015971.1,turquoise,turquoise,-0.032217896,0.040105474,0.126739705,-0.049017773,0.125803644,-0.096839653,-0.003726602,-0.005847568,0.002254734,0.019838489,0.0340302,0.129531985
FOLR2,pink,pink,0.068230991,-0.000915327,-0.01400159,-0.004425349,-0.00957503,0.014603855,0.006083447,0.022020011,-0.001695737,-0.014995598,-0.001308024,-0.003634516
RP2,brown,brown,-0.038357316,-0.046335214,0.064636508,-0.029271681,-0.011597051,0.074686197,0.007926695,-0.00723982,0.016725315,0.100066145,0.0814187,0.040743114
ADAM32,blue,blue,-0.020616267,0.220950326,0.058912552,0.084557085,0.091336631,-0.054159576,-0.006122585,0.012453264,0.067191586,-0.010981451,-0.082497529,-0.045127891
DCLK3,green,green,-0.016886587,0.104480471,0.003771769,-0.000378622,-0.001496736,0.020274713,-0.015908053,0.004563233,0.005891889,0.067859385,0.004165494,-0.046101956
BCL2L11,yellow,yellow,-0.020480969,-0.014766989,0.020037211,0.111842248,-0.013531726,0.046674687,0.048879429,-0.003610808,-0.023252559,-0.037096078,0.031218298,0.049404041
ZRANB2-AS2,blue,blue,-0.038796181,0.162029134,0.104956931,-0.033767157,0.07137469,0.000684223,0.042507712,-0.020043529,0.04278364,-0.017025282,0.006841014,-0.005740031
LYPLAL1,turquoise,turquoise,-0.014871277,0.049077505,0.15020996,-0.044955501,0.27285777,-0.209771731,-0.150358752,0.042394774,0.031248207,0.085916555,-0.077142293,0.001523175
TFCP2,turquoise,turquoise,-0.026757295,0.024799433,0.089318441,-0.012981322,0.127298777,-0.060882252,-0.015841655,0.005788585,0.013309423,0.003921571,-0.021532616,0.00351244
AP002518.1,blue,blue,-0.014860247,0.382020026,0.06549245,-0.028846546,0.03431922,-0.028363765,0.054618193,-0.003649943,0.017677556,-0.055686735,-0.033306999,-0.066727161
ITFG1,turquoise,turquoise,-0.035592136,0.081858715,0.156496813,-0.036983859,0.257298926,-0.177446501,-0.057920215,0.016014213,0.042705916,0.067836566,-0.009771147,0.053409518
AC093675.1,blue,blue,-0.011047335,0.28453545,0.098465567,-0.027428514,0.110458429,-0.097359991,0.018603892,-6.90E-05,0.018210502,0.001132728,-0.030644703,-0.026106133
SCARF1,blue,blue,-0.000699658,0.059299563,0.030450612,-0.01254909,0.021237806,0.00097365,0.030682,-0.005866092,0.007421087,-0.011854485,-0.010140099,-0.010812778
MCPH1,blue,blue,-0.040714456,0.140598512,0.097872805,-0.018355943,0.130349077,-0.069649819,0.006194031,-0.023878107,0.03528152,-0.039399054,-0.035760956,-0.012532939
RUSC2,brown,brown,-0.051727729,-0.060891347,0.054817595,-0.045292253,-0.006813645,0.095559827,-0.00862511,-0.023155111,0.052121748,0.020243199,0.026395264,-0.030224546
TCP11L2,turquoise,turquoise,-0.034557681,0.073127041,0.152498644,-0.040740493,0.217776368,-0.134818665,-0.03635499,-0.016916209,0.02449265,0.007198963,-0.009097888,0.077925068
SPTBN1,turquoise,turquoise,-0.053831596,0.043546611,0.258508935,-0.216561551,0.325779041,-0.23159755,-0.106193536,-0.063714641,0.143070718,0.104208581,-0.038079794,0.065492243
RILPL1,turquoise,turquoise,-0.023054649,0.00851087,0.101586699,-0.019112418,0.107118204,-0.042455737,-0.041161408,0.001071382,0.030432649,0.043796522,-0.00983594,0.006528141
SPATA7,turquoise,turquoise,-0.006014512,0.052306431,0.127044981,-0.016945458,0.232769046,-0.184013386,-0.122079753,0.041626176,0.041030688,0.06997845,-0.073175662,3.39E-05
SCML2,brown,brown,-0.026905243,-0.055906724,0.007541234,-0.030585199,-0.062772738,0.121013666,0.023628916,-0.00292148,-0.010444969,-0.000389987,0.045321916,-0.042347205
AUH,blue,blue,-0.019041752,0.39037228,0.13934265,-0.00727414,0.228878117,-0.192058522,-0.072836762,0.010645564,0.014291904,-0.026745135,-0.117785686,-0.050547234
ADAMTS2,yellow,yellow,-0.013321597,0.054873875,-0.027994107,0.153204101,-0.031918773,0.060901095,-0.042316279,0.131914755,0.20794276,0.085714614,-0.091888972,-0.049849569
AL138720.1,brown,brown,-0.035150747,-0.033827334,-0.020919507,0.011925033,-0.143189821,0.223230351,0.110860882,-0.032411348,-0.010487647,-0.053859886,0.083018078,-0.055597901
CHSY1,brown,brown,-0.064125336,-0.036604356,-0.069376166,0.050285552,-0.200338302,0.318099703,0.203105424,-0.045906422,0.04637449,-0.081057754,0.082097216,-0.038998038
MICU1,turquoise,turquoise,-0.023922556,-0.021914858,0.117975614,-0.061704672,0.162883262,-0.085090717,-0.047211023,0.083115692,-0.022978601,0.119556219,0.054107609,0.05875812
ARIH1,magenta,magenta,-0.061007414,0.030143496,0.069414159,-0.028857358,0.034789874,-0.044946645,0.347397561,-0.058277433,-0.111216015,-0.101227915,0.213138733,0.410810576
TMEM38B,brown,brown,-0.051692258,-0.048191953,-0.02652842,-0.020213599,-0.167455426,0.275036043,0.0560505,-0.035693607,-0.00561084,0.022866995,0.075907548,-0.100565133
TNIP1,blue,blue,-0.030475635,0.234915887,0.123440588,-0.020477385,0.119469886,-0.062189424,0.052280268,-0.022821109,-0.013835134,-0.016354682,0.010052792,-0.00174042
BMP2K,green,green,-0.067557312,-0.029613529,0.06001978,-0.043048298,0.019005353,0.066349932,0.058035276,0.022918303,0.058064448,0.096198045,0.119327716,0.038832532
MRPL18,turquoise,turquoise,-0.025597127,0.023431761,0.142018993,-0.019805083,0.140121627,-0.121033799,-0.038544725,0.017615988,0.014699979,0.097400766,0.002175407,0.205674149
CDKL1,brown,brown,-0.057710019,0.083583345,-0.025692913,0.017509606,-0.110146835,0.233904457,0.01772533,0.003206047,0.02812018,0.073821697,0.04002853,-0.142802809
LNCSRLR,brown,brown,-0.023455058,0.043707254,-0.002334846,0.081523091,-0.05252889,0.095642695,0.044749468,0.000271361,-0.013794507,-0.003934883,0.038633136,-0.019764446
DHX32,turquoise,turquoise,-0.011030349,0.020477607,0.071553686,-0.004594694,0.097240075,-0.031067492,-0.055337001,0.02482272,0.036984645,0.040065036,-0.035692174,-0.030245249
ARMCX5-GPRASP2,turquoise,turquoise,-0.026120636,0.047254093,0.094222623,0.005608305,0.139238527,-0.098026298,-0.030029791,0.021759326,-0.028049914,0.033330249,-0.010914049,0.048213041
HERC3,turquoise,turquoise,-0.023715967,0.028523307,0.108874717,-0.021021319,0.16558924,-0.112086829,-0.098289754,0.027998366,0.06729554,0.053031134,-0.058750765,0.029562014
YAF2,brown,brown,-0.075895645,-0.09341772,0.028355112,-0.057972074,-0.064774836,0.198530082,0.098216909,-0.050976353,-0.015979811,-0.035165137,0.087579365,-0.009100813
DYNC2H1,turquoise,turquoise,-0.025405707,0.156184155,0.10095061,0.059307691,0.223771042,-0.130029231,-0.030829102,-0.003962106,0.000621857,-0.056844247,-0.08140966,-0.013134387
